id,label,number_corners,length_width_ratio,perimeter_area_ratio,ratio_of_areas,solidity,mu02,mu03,m11,nu02,m12,mu21,mu20,nu20,m30,nu21,mu11,mu12,nu11,nu12,m02,m03,m00,m01,mu30,nu30,nu03,m10,m20,m21,hu1,hu2,hu3,hu4,hu5,hu6,hu7
894,Prunus_Avium,86.0,2.27173913043,0.016560828212,1.7490235763,0.887478280007,1184369395.65,-1465432280.47,16342884011.5,0.0393905001254,4.06777783479e+12,3971872500.13,5004522382.93,0.166443543946,2.06213397138e+13,0.00031723105591,145889953.407,-1397872342.94,0.00485209956379,-0.00011164721913,9250226001.92,2.50446357768e+12,173399.5,37398068.1667,32491324559.9,0.00259506245422,-0.000117043190506,75098816.8333,37529600539.2,8.22456584775e+12,0.000806933078945,2.4910668842e-07,5.67646239048e-13,3.62772871342e-13,1.63577615516e-25,1.8040187951e-16,1.85247808736e-26
1431,Cotinus_Coggygria,1.0,1.67638483965,0.0115776216561,1.49632793651,0.950231397261,928672610.952,242066626.659,8365301990.38,0.0544585499348,1.89666731376e+12,-436627329.16,2001910576.17,0.117394597183,7.1007158869e+12,-7.0854136615e-05,-22852014.0922,-351673863.161,-0.0013400713404,-5.70682279377e-05,5627952871.08,1.42020050391e+12,130586.5,24772213.5,-2835767485.64,-0.000460177005463,3.92816039899e-05,44218078.1667,16974656126.1,3.20417381367e+12,0.000674117143583,6.10363273963e-08,1.52357380208e-14,2.1082942249e-14,3.50330729287e-28,5.13956102957e-18,1.41580432674e-28
1339,Quercus_Infectoria_sub,6.0,2.33613445378,0.0164437649721,1.59295060852,0.928206748317,235097465.158,1192361805.04,3768593656.54,0.0347377675691,609407999413.0,-5264307545.18,1279305138.55,0.189028854577,4.01082534015e+12,-0.00271196263262,21604010.4469,-1394745946.96,0.00319218709125,-0.000718517840706,1873790713.75,332012751808.0,82266.5,11610751.8333,7299973938.58,0.00376065728886,0.000614257550892,26548816.8333,9847065712.42,1.3984535862e+12,0.000876406901774,3.64822117243e-07,6.53369150445e-12,7.5308838769e-13,1.03045818289e-24,1.1638419883e-16,1.31481891852e-24
390,Morus_Nigra,40.0,1.17510548523,0.0133016398953,1.5847799467,0.912771055072,2171805484.48,35346094063.8,11948579594.4,0.0794418408177,3.68994638736e+12,-41190785815.3,2356253882.86,0.0861887251074,5.50524114295e+12,-0.00370540381359,160376263.566,-26939368332.1,0.00586635667522,-0.00242338756539,13113390304.7,4.52607514569e+12,165343.0,42533686.1667,26241017650.5,0.00236056596033,0.00317963226842,45824782.1667,15056583867.3,3.9209390149e+12,0.000649213465956,2.80444839909e-09,1.77723518201e-11,1.68058245958e-14,-6.5089369981e-27,-3.48428576172e-19,-6.4800749508e-27
1392,Cytisus_Battandieri,5.0,2.35609756098,0.0171691424218,1.45051419531,0.97007256013,808871222.647,8834508799.23,2196375306.29,0.179580678704,636893465726.0,-1191679040.95,163966590.825,0.0364028671569,236689626195.0,-0.00102125590564,-43720526.5927,-921750503.656,-0.0097065659143,-0.000789930101175,4841564438.75,1.59219048945e+12,67113.5,16451387.6667,275725030.722,0.000236293335942,0.00757107742489,9138479.66667,1408303581.42,332116372002.0,0.000845740180168,3.18775542318e-07,7.4039037536e-12,2.66489044082e-12,1.18363794864e-23,1.50390630087e-15,-1.4037581309e-25
321,Quercus_Suber,3.0,2.19444444444,0.0262957695234,1.50511030993,0.925875822177,137067478.863,-488246648.911,541597546.5,0.154638776199,110256565471.0,164751280.186,37123732.3199,0.0418827907357,43398439996.0,0.00107723082465,-5309855.44942,50706926.5814,-0.00599054972998,0.000331548648818,1094343263.83,244899245262.0,29772.0,5338540.5,-20708841.4248,-0.000135405335244,-0.0031924142844,3049996.0,349580927.0,61761616155.0,0.000770435642887,1.97031069549e-07,2.22132451761e-12,2.07243750855e-13,1.39575913717e-25,9.15866105317e-17,-1.70536105501e-26
1281,Quercus_Ellipsoidalis,13.0,1.16281895504,0.0196991012114,3.0778077374,0.532608119652,5595896677.03,-51331632162.9,50931666469.8,0.0886329738462,2.48702154421e+13,74645081454.8,9557471427.23,0.151380049336,3.8528212147e+13,0.00235862142335,-534862749.88,-28642960579.1,-0.0084716496493,-0.000905054949816,54835727138.0,2.91777164483e+13,251268.0,111231262.333,371168443092.0,0.0117281115445,-0.00162196738158,116261306.333,63351394053.0,2.76240658078e+13,0.000938189478132,6.40527312402e-08,1.67886354132e-11,6.9115567237e-12,7.01063218815e-23,1.61167865331e-15,2.50615245318e-23
410,Lithocarpus_Edulis,2.0,2.66431095406,0.0128655059798,1.6244185781,0.957209944447,585818968.793,-1778159781.32,7899075664.71,0.0344782084303,1.54694955423e+12,7982522499.55,3265923632.03,0.192215004465,9.36666754455e+12,0.00130126793184,26147624.6276,-11629023609.6,0.00153891099451,-0.00189570095199,4373820406.25,943561395241.0,130349.5,22220803.1667,97798350788.9,0.0159425617247,-0.0002898660544,46183399.6667,19628904731.1,3.37266900617e+12,0.000889221913817,3.82826396344e-07,2.99551532485e-11,1.22926063165e-11,2.3582111445e-22,7.54854910516e-15,-5.52231060468e-24
49,Cytisus_Battandieri,3.0,2.125,0.0172616972896,1.41081179771,0.975779201026,582502276.378,498508526.393,1790910536.04,0.165411595215,490287186993.0,-7951821.76766,136473033.947,0.0387538781639,183659673291.0,-9.26940891073e-06,5197611.94244,-1379276045.33,0.00147595179894,-0.00160781693032,3765617308.75,1.14244287015e+12,59342.5,13743871.5,305901419.678,0.000356588141462,0.000581109525797,7710248.83333,1138249788.75,264964177669.0,0.000799519027137,2.44997666635e-07,1.66311931279e-12,1.17829009537e-13,-1.7181383458e-26,-3.68470791614e-17,-4.92493299421e-26
1168,Quercus_Kewensis,4.0,2.46534653465,0.0135496821679,1.72101493354,1.0,0.333333333328,3.72529029846e-09,75520.0,0.0833333333321,17822773.3333,5.23868948221e-10,0.333333333328,0.0833333333321,8192160.0,9.26078214351e-11,0.0,-4.65661287308e-10,0.0,-8.23180634978e-11,111392.333333,26288748.0,2.0,472.0,1.86264514923e-09,3.29272253991e-10,6.58544507983e-10,320.0,51200.3333333,12083278.6667,0.00090168917909,4.00784447198e-07,3.05072285118e-11,9.204191934e-12,1.53703300336e-22,5.75708201841e-15,1.27826209289e-23
853,Acer_Rufinerve,76.0,1.16161616162,0.00941934431577,1.74982434789,0.857200955446,8993514619.57,-238177808682.0,59833831935.5,0.0899714272673,3.36150962177e+13,95857982299.3,7590974457.43,0.0759403676065,2.51195346799e+13,0.0017054823907,811568789.878,1392957448.88,0.0081189618786,2.47831671717e-05,87642914692.8,5.24457987252e+13,316164.0,157689913.833,17169300070.2,0.000305472097661,-0.00423760284559,118338036.667,51884097400.3,2.65810927428e+13,0.00065073541384,7.11025300505e-09,5.27762629011e-12,4.00290367466e-13,5.33848582649e-25,1.49929613137e-17,-2.31322035128e-25
324,Acer_Palmatum,7.0,1.16321243523,0.0432496051965,2.58207443163,0.487504841641,399167127.74,-11255537554.5,4520999803.29,0.0931870093219,1.32698026255e+12,-1635504114.29,519227151.134,0.121215455909,1.47916567347e+12,-0.00149245895862,4798401.9104,-1021470111.38,0.00112020427655,-0.000932129858541,5204674193.42,1.61537423088e+12,65448.5,17734520.8333,1653268376.08,0.001508669515,-0.0102711009471,16666850.5,4763539940.42,1.29158048721e+12,0.000837467624533,1.19287239495e-08,3.11568786155e-12,8.29182000991e-12,3.02611706903e-23,-9.05580860091e-16,-2.93344388112e-23
581,Quercus_Crassipes,3.0,3.45161290323,0.0252440165798,1.41922716941,0.981711378107,391744758.702,-2152255483.63,801461868.958,0.288480475229,222615749324.0,193663655.419,35711939.4765,0.0262982389494,39960933120.8,0.000742915916141,-47239905.2446,7807039.48341,-0.0347874221978,2.99486957302e-05,2633587842.42,840669474267.0,36850.5,9089171.5,-43884686.9799,-0.000168346674866,-0.00825629801795,3440917.0,357007710.25,79427517177.5,0.00122848614117,1.11700619823e-06,6.34268356159e-12,3.2093515746e-12,1.44280151967e-23,3.23352086285e-15,1.22347498417e-24
409,Tilia_Oliveri,39.0,1.07250755287,0.00836378782179,1.57877411727,0.941768293652,6791641411.99,-83225751133.3,41393783098.7,0.0773541461165,1.87129470716e+13,137169016012.0,7608264539.91,0.0866551649613,2.103336586e+13,0.00287006732313,-676701454.967,-118119464045.0,-0.00770736557622,-0.00247148243704,55116368004.9,2.76606061676e+13,296309.5,119662339.833,131969706804.0,0.00276127914418,-0.00174138093073,104175501.333,44233938296.8,1.75248839897e+13,0.000643115803576,4.95075959927e-09,1.26496751085e-11,8.02926669814e-14,-8.09077844089e-26,-4.89393539014e-18,1.3804217665e-27
1223,Populus_Grandidentata,4.0,1.18367346939,0.0126112590771,1.74677320221,0.888542518397,1449128106.75,-4326038584.91,9180158347.88,0.0852187078703,2.97373075809e+12,1670954392.19,1295707980.73,0.0761965483799,2.92526011591e+12,0.000272113320836,43434772.3736,-927268631.439,0.00255426360242,-0.000151004807664,11944966621.8,4.20675712937e+12,130402.5,36995723.8333,991450999.703,0.000161456844804,-0.000704491236211,32205116.5,9249309551.08,2.64719190384e+12,0.000633189941109,1.69169500289e-09,1.48266403377e-13,1.02904807554e-14,3.58140163333e-28,3.62062294e-19,-1.82487093671e-28
907,Rhododendron_x_Russellianum,3.0,3.640625,0.0155905264809,1.40333559889,0.983992904286,206340703.543,626269144.835,4482590591.96,0.0232046668695,628086162360.0,-6793423511.79,2456818596.12,0.276288953672,8.44653063759e+12,-0.00248786453235,30181202.8484,1213577555.8,0.00339411829947,0.000444432259095,1588802876.92,242967004061.0,94298.5,11417710.3333,-19443416641.5,-0.0071205021395,0.000229350163498,36772305.0,16796414825.2,2.05046373229e+12,0.00117148982169,9.7868632738e-07,7.93372866739e-12,3.02238925488e-12,1.43825099143e-23,2.42986439963e-15,-3.49084260435e-24
1202,Fagus_Sylvatica,3.0,1.62827225131,0.0110228129959,1.54517077231,0.942329983353,1253107620.91,236724340.031,11420817278.6,0.0536456119635,2.86059139884e+12,-408445522.741,2823406751.06,0.120870211349,9.71049834308e+12,-4.47266561456e-05,107997186.125,564449885.363,0.00462336597697,6.18098486296e-05,7974752866.58,2.19822641689e+12,152836.5,32051719.6667,635859549.922,6.96295340818e-05,2.59223998511e-05,53944432.5,21863372974.8,4.66084979703e+12,0.000684329677144,7.06818539394e-08,2.86700894092e-15,6.64541926937e-16,-4.83105797826e-31,1.63883554788e-19,-7.79741354881e-31
1335,Tilia_Tomentosa,36.0,1.27806122449,0.0128322082345,1.49297573436,0.920087831837,1225737112.94,-526499698.263,7127983113.62,0.0719459919616,1.84076420499e+12,1302525896.61,1546038894.05,0.0907464583306,3.26273898381e+12,0.00021161573288,14894830.04,-15193097428.5,0.00087426847977,-0.00246835664105,7353556218.58,2.12396125349e+12,130525.5,28281383.5,19527615070.9,0.003172566922,-8.55381223505e-05,32828641.6667,9802814111.75,2.13280249602e+12,0.000638028851702,5.54730735021e-09,6.69771882684e-12,3.21163889986e-14,1.3378986361e-26,2.31183517658e-18,-6.54805653641e-27
550,Morus_Nigra,45.0,1.33819241983,0.00816208522373,1.55617827595,0.942405602325,10332805202.2,4531654308.46,63331627452.4,0.0636921166144,2.76975459773e+13,-68965505536.0,17454161377.5,0.107588642204,5.19634850967e+13,-0.000669832512403,1061618853.3,-483575829973.0,0.006543891081,-0.00469676558753,65688978130.8,3.20181901459e+13,402778.5,149319376.833,915440089793.0,0.00889127877096,4.40140236367e-05,167968961.5,87501524946.8,3.32553336058e+13,0.000671464385557,3.21575854818e-08,3.19103913608e-11,1.0782106602e-12,5.92986030372e-24,1.61088754817e-16,2.19890685487e-24
789,Ilex_Cornuta,2.0,1.74042553191,0.0156108398866,1.40490250534,0.974698359945,576489899.165,1727367493.7,2216167981.17,0.126699903972,579186497698.0,-426579202.05,229848113.196,0.0505156012485,315715605038.0,-0.000360977727698,-18933499.3722,-1026124834.65,-0.00416117013635,-0.000868322246764,4006980973.5,1.1653728629e+12,67454.0,15211848.8333,429468633.829,0.000363422808266,0.00146172431703,9911125.0,1686105692.67,374250687616.0,0.000694683564272,8.98463822732e-08,9.52706261077e-13,9.31204583433e-14,2.54375607432e-26,2.07725319475e-17,-1.10556784749e-26
319,Quercus_Trojana,17.0,1.76300578035,0.0133770611555,1.60600826365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000751610494672,1.66767112864e-07,9.46007422882e-13,2.6881016865e-13,1.34112102268e-25,1.08673795417e-16,1.97262505457e-26
763,Acer_Saccharinum,65.0,1.08406304729,0.0344941144681,2.98455575634,0.487821226703,1550941232.15,-104885354940.0,15300615472.5,0.115102374886,6.62183161156e+12,11252838672.6,1577457133.32,0.117070240034,5.74879115038e+12,0.00245116908616,-111399737.093,23652846267.9,-0.00826747915092,0.00515222223106,20175068488.8,9.21877173273e+12,116079.5,46496014.6667,-47375391328.1,-0.0103196267224,-0.0228468342166,38476825.0,14331354781.8,5.67787154178e+12,0.000906515388331,4.2770119886e-09,9.2291039084e-11,2.5987904489e-11,1.70437224181e-22,-9.74097770356e-16,1.26126747259e-21
1393,Betula_Pendula,27.0,1.60975609756,0.0284852743135,1.98050237133,0.820434277809,113914891.693,-1841883388.77,894361210.667,0.103273867945,193787048262.0,818832676.59,74541744.478,0.0675786471917,112219161809.0,0.00407340500145,3061659.52606,319119218.209,0.00277566362824,0.0015875060396,1421392694.67,325384937490.0,33212.0,6589685.33333,-208786049.414,-0.00103863727258,-0.00916272301096,4492147.83333,682135149.167,136991386038.0,0.000671940757733,2.12252728453e-08,2.92284151947e-11,1.61124342563e-12,1.10398519664e-23,2.19253320129e-16,-6.18783930749e-25
310,Eucalyptus_Urnigera,2.0,2.30152671756,0.0138335958757,1.50829156523,0.972385735292,429729314.214,-3889248954.46,5757948616.88,0.0401222811705,1.14121921656e+12,10822469657.1,1880077503.77,0.175536077558,5.09116842186e+12,0.00314097639622,235548322.155,-6669374018.28,0.021992300032,-0.00193563456704,3380852305.42,712153609664.0,103491.5,17476159.3333,43371323497.4,0.0125875431112,-0.00112876631232,32702922.8333,12214077511.9,2.22222535698e+12,0.000845025346304,3.10582517729e-07,2.68103719922e-11,6.98727376537e-12,9.55549953172e-23,3.8865041286e-15,-3.89049036445e-24
508,Quercus_Alnifolia,4.0,1.49283667622,0.0114167415097,1.38392979465,0.964950549958,1976523536.42,-6131189899.64,7695218820.54,0.116064019464,2.57217100775e+12,4188710369.88,964908397.407,0.0566606695815,1.81334131655e+12,0.000680886702274,-246410488.657,-2975063265.53,-0.0144695427221,-0.00048360493733,12954101927.2,4.89755373379e+12,130497.5,37848996.5,456432015.585,7.4194313395e-05,-0.000996642236666,27381512.5,6710207937.92,1.846986105e+12,0.000677257671078,6.70009539617e-08,6.82102054233e-13,1.54370408398e-14,-1.14710481229e-27,-2.85150715412e-18,1.0924223499e-27
852,Quercus_Kewensis,12.0,2.22222222222,0.0165923404773,1.67518822126,1.0,0.333333333314,1.49011611938e-08,194400.0,0.0833333333285,52488120.0,5.23868948221e-09,0.333333333314,0.0833333333285,93312360.0,9.26078214351e-10,0.0,6.98491930962e-09,0.0,1.23477095247e-09,145800.333333,39366270.0,2.0,540.0,1.49011611938e-08,2.63417803193e-09,2.63417803193e-09,720.0,259200.333333,69984090.0,0.000962317836627,4.79863422474e-07,6.12983792156e-11,2.14222480822e-11,7.75615183497e-22,1.47095904462e-14,3.22784276302e-23
92,Quercus_Suber,2.0,2.16666666667,0.0238545454545,1.53390545455,0.951236620232,185861716.964,-385114948.613,685360213.375,0.161696595384,146384959848.0,129787172.001,46068669.437,0.0400789744306,60796487388.6,0.000613225820659,-3984005.39319,409791426.939,-0.00346601827742,0.00193620586849,1335093388.42,313859931434.0,33903.5,6242033.0,-130496300.641,-0.000616576352037,-0.00181961303856,3744161.83333,459558363.25,83859931462.7,0.000790764024172,2.27159016489e-07,3.16073318214e-12,1.6643708442e-13,-9.73455083682e-27,-1.5655332339e-17,-1.2032404201e-25
1556,Acer_Mono,5.0,1.48464163823,0.0214740279212,2.12332989038,0.7885628842,173762794.848,-2451812186.44,2739453140.62,0.0493645766217,563840659079.0,-181140305.218,577613945.866,0.164095357199,1.2683535746e+12,-0.000211270263687,35992407.8037,39171225.6261,0.0102251461504,4.568676837e-05,2269844443.08,489512816961.0,59329.5,11151658.0,2962986087.24,0.00345583414579,-0.00285963417428,14383060.6667,4064453277.75,781230381457.0,0.000834824283977,2.06105254679e-07,9.21070026908e-13,1.2806463575e-12,-1.2700655374e-24,-3.70740426629e-17,5.66996539135e-25
1545,Populus_Grandidentata,6.0,1.20045045045,0.0131283219438,1.79690205011,0.891529540556,1492862225.45,-7867721907.82,9703857112.79,0.0879267252498,3.22449976449e+12,4071787779.43,1261279180.95,0.0742869275649,3.08808776537e+12,0.000664372421774,-4488120.40155,-3655348813.71,-0.0002643416939,-0.000596424242948,12739330565.1,4.61195753054e+12,130301.5,38280957.3333,3097017584.31,0.000505324241887,-0.00128373523889,33045462.6667,9641862695.75,2.83445448053e+12,0.000636342718737,2.92019139159e-09,9.39991450489e-13,2.1836178816e-14,3.09133962561e-27,1.10366389538e-18,-4.80327912162e-28
970,Populus_Adenopoda,1.0,1.53366583541,0.012824708685,1.87701218538,0.891500792913,1139841482.51,-4328792454.75,8898637079.92,0.0670094551887,2.40980242761e+12,6888325991.77,1800580249.79,0.105853229079,4.72696087893e+12,0.00112131653898,82552444.8417,-30180457039.8,0.00485312601642,-0.00491292741852,8354866726.17,2.49694331126e+12,130423.0,30675808.6667,78579728385.6,0.0127916055617,-0.000704662726346,37482963.1667,12573009405.3,3.01154127356e+12,0.000678668489016,2.5154392568e-08,4.70697101008e-11,3.8786130445e-12,5.24012004838e-23,6.09578694524e-16,-7.47697399395e-25
968,Crataegus_Monogyna,38.0,1.13490364026,0.0173541056719,1.87732285615,0.830392100506,1599564253.62,-42990514140.6,10353042989.2,0.0946313012033,3.51123617248e+12,28858813096.2,1349128688.76,0.0798153641027,3.5385422778e+12,0.00473499873745,-103459898.449,-10371309623.9,-0.00612075744403,-0.00170166866569,13459355315.5,4.98833331807e+12,130012.0,39267227.5,5756992993.81,0.000944576426837,-0.00705365218935,34621004.3333,10568384919.3,3.16570313324e+12,0.00068320438528,5.61459611983e-09,2.88511854071e-11,3.39426217288e-13,8.24154946102e-25,5.97839740896e-18,6.70077804409e-25
733,Quercus_Ilex,2.0,2.56497175141,0.0209303720289,1.60642104632,0.948086330935,450969400.697,-413568101.217,1524208162.67,0.184654190853,442775007317.0,-95214781.3782,86410204.7318,0.0353815722564,119799954194.0,-0.000175375729963,-14035957.6035,958115878.282,-0.00574717129392,0.00176474985408,3697119957.67,1.17829464871e+12,49419.0,12665761.5,-210361957.4,-0.000387464858938,-0.000761749453085,6001888.33333,815333565.5,205460057142.0,0.000862705494909,3.44097437904e-07,1.95910812197e-12,1.62035254457e-13,9.91490166759e-27,-3.29771892554e-17,-9.07542657407e-26
798,Sorbus_Aria,35.0,1.41066666667,0.0127899629243,1.51024338995,0.939833852918,1719661143.53,14278419006.3,8158203148.54,0.101154285029,2.6346843888e+12,-8102524240.53,1088151137.06,0.0640074648927,2.29256251251e+12,-0.00131991844257,-126624036.934,6402338296.57,-0.00744830687816,0.00104295453397,11823212578.2,4.26290976543e+12,130385.5,36295407.5,-3273714307.75,-0.000533295027851,0.00232598484346,29761928.8333,7881639737.25,2.12810261268e+12,0.000647880983309,2.46971185365e-08,3.25617656139e-12,8.19466072312e-14,2.83852287905e-26,3.65517041878e-18,3.14026368149e-26
445,Quercus_Ellipsoidalis,8.0,1.09400705053,0.0155151833004,2.16415227825,0.5439848743,14677482101.8,-602633427043.0,80069391650.9,0.112664617771,4.58487145417e+13,136171621076.0,15193826279.9,0.116628085011,5.63893823347e+13,0.00173982910948,-1838168029.84,503832957463.0,-0.0141098110047,0.0064373416339,102517607922.0,6.44530058177e+13,360937.5,178058404.5,288619473461.0,0.00368761536009,-0.00769968933636,166032656.0,91569494805.4,4.36182877924e+13,0.000897042100624,1.21302645861e-08,2.44198603267e-11,8.19082579998e-12,-7.2513762758e-23,8.41532713795e-16,-9.03379346039e-23
756,Ulmus_Bergmanniana,67.0,1.94973544974,0.012691653876,1.53260385206,0.927849708962,1512365321.64,-1759483366.82,14387217329.3,0.0464482560018,3.68391488433e+12,4430477137.42,4526098459.92,0.139007009052,1.39645043339e+13,0.000320325399802,-42986744.8497,9178273479.94,-0.00132022289912,0.000663593114413,10040531877.2,2.83860551764e+12,180444.5,39228315.6667,-12068404887.3,-0.000872550856398,-0.00012721140307,66376822.8333,28942928063.8,6.2649464325e+12,0.000727439991044,1.31967394372e-07,5.26049734861e-13,3.58502360891e-15,-1.2267442962e-28,-3.9834013941e-19,9.58609614158e-29
493,Alnus_Rubra,40.0,1.456,0.0096207591592,1.54135402022,0.952509876453,6213450583.02,-101139069504.0,26341287005.3,0.112667316871,1.22298323839e+13,42703356052.9,3161207159.22,0.0573215677739,7.91405532488e+12,0.00159787715109,-58943929.8189,-16162529940.0,-0.00106881906113,-0.000604770671019,43674185669.8,2.23054473621e+13,234837.5,93793312.0,7768596807.96,0.000290685896445,-0.00378442874708,66100280.5,21766613374.9,8.70303374991e+12,0.000666467375175,4.7016764776e-08,4.63260174488e-12,2.87428177546e-13,3.25825035899e-25,5.90635607713e-17,6.19934595338e-26
